call_id,leader,leader_url,members
1762050769.1669615,1760508479.768893,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760508479.768893.wav,"['1760508479.768893', '1760863217.488342', '1759023568.12320615', '1760078059.21714168', '1754035190.6257061', '1757039264.5048505', '1756956085.4412484', '1760426712.3163860', '1754896086.12802907', '1753091339.12848582', '1756104942.22495217', '1758010015.3482606', '1755585930.18418691', '1757835560.1770196', '1754375066.8528346', '1755059320.14120275', '1753323734.1137306', '1753778883.4637712', '1754982730.13551157', '1756804936.3491269']"
1762048567.1619714,1756454918.1207262,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1756454918.1207262.wav,"['1758350957.6532692', '1757385478.985072', '1756114360.22683958', '1758612509.8771178', '1757059785.5407761', '1758245937.5445667', '1760873520.624696', '1758091302.4200015', '1756454918.1207262', '1756087657.22204779', '1756890597.4094781', '1758963879.12072731', '1756372094.579808', '1756272941.23775944', '1758431352.7095543', '1756109845.22594889', '1756282809.23950477', '1758276798.6061136', '1756365229.441748', '1757488645.2040854']"
1762048642.1621500,1760089909.22027253,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760089909.22027253.wav,"['1752217479.6180501', '1759905469.19862702', '1760089909.22027253', '1757320649.630927', '1755930021.21273881', '1760063721.21401137', '1760427148.3175137', '1742520190.71030732', '1760512332.864718', '1759145790.13897079', '1744452906.4442973', '1741865994.67499700', '1743312430.75396120', '1750318998.3435089', '1742460882.70838521', '1742018232.68195593', '1760165428.518166', '1742364090.70081719', '1760425346.3131023']"
1762048363.1615294,1753758847.4344997,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1753758847.4344997.wav,"['1742551140.71518653', '1737797386.47699556', '1752831378.10973831', '1760773373.3719231', '1753758847.4344997', '1748591661.28619958', '1760007842.21123132', '1748163066.25906015', '1745894816.12457422', '1754098321.6503900', '1741757546.66765566', '1756719538.2835748', '1741669773.66258702', '1760161432.426580', '1741506768.65466340', '1754707112.11332078', '1759478319.16467963', '1753520156.2788923', '1753327338.1215598', '1753163230.13275741']"
1762047005.1586027,1736393941.40118236,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1736393941.40118236.wav,"['1736393941.40118236', '1740212198.58170596', '1736750236.42239383', '1738905287.51205191', '1735893185.37231223', '1760099537.22173421', '1739597731.54980668', '1740297418.58515194', '1740209373.58141967', '1736151214.38598530', '1735797819.36562227', '1738805424.50454886', '1736994181.43616083', '1739340357.53706417', '1758598321.8532148', '1739086561.52325134', '1738742832.50276879', '1737458211.46130745', '1737430514.45836533', '1737789998.47633028']"
1762042107.1528335,1744197170.2976985,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1744197170.2976985.wav,"['1744197170.2976985', '1758074613.3893170', '1759308749.15198006', '1747359095.20604514', '1756543304.1779791', '1759551461.16935103', '1762042107.1528335', '1749432678.33236661']"
1761997567.1495561,1760185388.908278,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760185388.908278.wav,"['1760185388.908278', '1760851038.271397', '1759044807.12789927', '1757497363.2223076', '1759036296.12611369', '1752055358.4911108', '1756964282.4517369', '1757481000.1897432', '1757932089.2728479', '1758010380.3491423', '1757489918.2071996', '1759555012.16971153', '1757404282.1319997', '1758698954.9557644', '1759049630.12900787', '1757734619.968316', '1758103738.4456719', '1757739905.1024624', '1759740537.18553867', '1758333579.6263450']"
1761994537.1464685,1760345758.2377235,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760345758.2377235.wav,"['1760527160.1216004', '1741858305.67429487', '1760779666.3843404', '1760085636.21919509', '1760784593.3912986', '1743046571.74073963', '1760345758.2377235', '1743504221.76368342', '1749778929.35931746', '1749176897.31724255', '1753513026.2685151', '1760082903.21847486', '1741757234.66762487', '1744967606.7445468', '1760847113.230055', '1760510565.819905', '1742894566.73358542', '1761994537.1464685', '1749887391.408103']"
1761994570.1465034,1740034486.57216737,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1740034486.57216737.wav,"['1740034486.57216737', '1738997981.51771985', '1746780522.17242911', '1760599425.1871727', '1736149824.38580092', '1760669026.2495092', '1748338317.27020365', '1744105721.2414733', '1737011156.43810991', '1736159426.38719506', '1749641617.35178907', '1737091435.44178760', '1742716003.72299589', '1742898053.73394847', '1760947524.1342137', '1745991364.13082125', '1739958809.56875460', '1744017566.1891818', '1741587056.65812482', '1740536562.59766304']"
1761993619.1454003,1745543270.10383608,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1745543270.10383608.wav,"['1745543270.10383608', '1741235555.64057439', '1739697620.55483841', '1747110841.19063580', '1757933372.2750816', '1740639377.60475975', '1741249674.64234071', '1741743328.66589642', '1761993619.1454003', '1745402288.9782535', '1745560410.10605139', '1741858478.67431532', '1736847468.42834151', '1737883192.48038592', '1758518696.7809782', '1741672460.66285400', '1739696539.55472880', '1739416955.54060037', '1743997087.1643682', '1740452531.59275347']"
1761992822.1444641,1755770060.20144238,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1755770060.20144238.wav,"['1755770060.20144238', '1759057477.13042837', '1756022343.21931877', '1753079721.12617008', '1748506265.28136257', '1761992822.1444641']"
1761991117.1419431,1761991117.1419431,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761991117.1419431.wav,"['1754482003.9508643', '1761991117.1419431', '1754649932.11115365', '1755659044.18958514']"
1761987671.1355344,1761212495.4404023,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761212495.4404023.wav,"['1761212495.4404023', '1758783186.10324860', '1761987671.1355344', '1751101781.8895817', '1749549789.34454117']"
1761986043.1321614,1760755395.3392515,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760755395.3392515.wav,"['1761986043.1321614', '1760755395.3392515', '1760950283.1418742', '1761558378.7698476', '1760078206.21718084', '1761553522.7579412', '1760596876.1806003']"
1761985374.1305962,1760432021.1438,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760432021.1438.wav,"['1760432021.1438', '1758852178.10819154', '1761985374.1305962', '1759210104.14297118', '1758765965.9983741']"
1761983215.1252623,1755153072.14991423,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1755153072.14991423.wav,"['1744700069.5762587', '1761983215.1252623', '1752130421.5404283', '1755153072.14991423', '1741664745.66217207', '1755075293.14384362', '1758179406.5024226', '1755065319.14196850', '1757139588.5958183', '1744688836.5638243', '1754710256.11391689', '1747189548.19515348', '1756349272.178022', '1744619684.5290184', '1754632100.10800566', '1752472898.7888177', '1754036946.6285094', '1754459836.9174461', '1747293927.20343097', '1756796441.3337050']"
1761983028.1248171,1749541391.34316896,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1749541391.34316896.wav,"['1740375716.58860134', '1753844074.4912510', '1757571579.2722633', '1761983028.1248171', '1753853696.5030560', '1739859234.56246810', '1753871290.5285055', '1750495242.4744589', '1749803330.36328718', '1749541391.34316896', '1759137659.13775943', '1749021512.30788352', '1741588735.65832943', '1736144227.38498580', '1737688299.47101774', '1757489328.2057072']"
1761982656.1239578,1761619379.8069578,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761619379.8069578.wav,"['1761619379.8069578', '1761619776.8080905', '1741687316.66482009', '1761982656.1239578', '1761212963.4413421', '1747205069.19724650']"
1761983070.1249096,1753091514.12851381,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1753091514.12851381.wav,"['1751707430.2350444', '1753091514.12851381', '1749705411.35491630', '1756287987.24036857', '1751512446.809109', '1750734814.6217542', '1745305355.9115568', '1752917635.11598631', '1756193119.23203184', '1747883900.24104722', '1750411280.4210085', '1756359085.338644', '1752816097.10705469', '1757490215.2078502', '1751509587.750781', '1744009198.1775232', '1751700128.2247372', '1752730005.9972659', '1757056833.5346801', '1754814014.12201335']"
1761982368.1232422,1737077790.44029355,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1737077790.44029355.wav,"['1737077790.44029355', '1751853181.3035829', '1737512312.46228018', '1742468711.70946400', '1738744896.50301000', '1737082418.44092844', '1761982368.1232422', '1744434568.4232540', '1736497021.40827090', '1736756195.42321585', '1739003640.51844118', '1740388353.59034741']"
1761982613.1238408,1736393941.40118236,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1736393941.40118236.wav,"['1736393941.40118236', '1740212198.58170596', '1736750236.42239383', '1738905287.51205191', '1735893185.37231223', '1760099537.22173421', '1739597731.54980668', '1740297418.58515194', '1740209373.58141967', '1736151214.38598530', '1735797819.36562227', '1738805424.50454886', '1736994181.43616083', '1739340357.53706417', '1758598321.8532148', '1739086561.52325134', '1738742832.50276879', '1737458211.46130745', '1737430514.45836533', '1737789998.47633028']"
1761981604.1214189,1753091514.12851381,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1753091514.12851381.wav,"['1751707430.2350444', '1753091514.12851381', '1749705411.35491630', '1756287987.24036857', '1751512446.809109', '1750734814.6217542', '1745305355.9115568', '1752917635.11598631', '1756193119.23203184', '1747883900.24104722', '1750411280.4210085', '1756359085.338644', '1752816097.10705469', '1757490215.2078502', '1751509587.750781', '1744009198.1775232', '1751700128.2247372', '1752730005.9972659', '1757056833.5346801', '1754814014.12201335']"
1761980569.1191572,1758702538.9640459,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1758702538.9640459.wav,"['1754042990.6371250', '1758702538.9640459', '1756879767.3917412', '1761037341.2449073', '1757643215.130071', '1754988052.13660589', '1761980569.1191572', '1759737944.18511549', '1755762078.19987544', '1755846062.20659436', '1761616932.7997874', '1753872408.5295885', '1753696047.4040067', '1754374369.8516042', '1761718895.9315641']"
1761979734.1174052,1761808950.10335012,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761808950.10335012.wav,"['1761808950.10335012', '1761819476.10569905', '1761979734.1174052', '1761648587.8733990']"
1761977610.1128323,1761977610.1128323,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761977610.1128323.wav,"['1760927949.871377', '1761977610.1128323', '1761363723.5739311', '1760680264.2726467', '1761789736.9931332']"
1761978537.1148143,1761978537.1148143,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761978537.1148143.wav,"['1761978537.1148143', '1756713783.2733367', '1758791644.10522091', '1758792655.10543167', '1750756172.6519477', '1744251935.3101743', '1761901038.575541', '1760429979.3244465', '1751253289.9629217']"
1761979129.1161334,1756284050.23972909,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1756284050.23972909.wav,"['1756284050.23972909', '1761215545.4464502', '1760600544.1906686', '1754962146.13179082', '1758005733.3372905', '1755681084.19352917', '1750496430.4761238', '1761979129.1161334', '1760171051.659436', '1757216860.6452048']"
1761979408.1166936,1761030989.2267491,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761030989.2267491.wav,"['1761030989.2267491', '1760858189.392021', '1761979408.1166936', '1761473678.6833141']"
1761979231.1163362,1759818797.19091807,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1759818797.19091807.wav,"['1759893101.19647324', '1759818797.19091807', '1761979231.1163362', '1760949243.1390463', '1761014533.1882522']"
1761978684.1151458,1761125289.3442118,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761125289.3442118.wav,"['1761125289.3442118', '1761978684.1151458', '1755507138.17811850', '1761546551.7400829']"
1761977551.1126925,1756893655.4140592,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1756893655.4140592.wav,"['1756893655.4140592', '1749973434.932248', '1744963926.7397214', '1760862933.483483', '1742809606.72878706', '1760335305.2125251', '1748499196.28030399', '1755765918.20065606', '1754359514.8285034', '1756969918.4619893', '1745314037.9236935', '1747206535.19747565', '1758265104.5823636', '1751964138.4136206', '1745547105.10445721', '1758101946.4424645', '1756969388.4609636', '1756953567.4356851', '1736824406.42584080', '1750756927.6531846']"
1761977445.1124927,1747561619.21953468,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1747561619.21953468.wav,"['1747561619.21953468', '1760091254.22054939', '1761464297.6682166', '1760520097.1071933', '1761977445.1124927', '1758707224.9732542', '1753511877.2669354']"
1761976765.1112682,1756362189.388202,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1756362189.388202.wav,"['1741341261.64799326', '1758776594.10193804', '1750232412.2802008', '1756362189.388202', '1754294792.7978536', '1753080589.12634616', '1758269457.5920092', '1752636504.9165040', '1755483545.17362391', '1758426352.7048632', '1754116452.6744281', '1757905713.2225925', '1757497517.2225804', '1753932537.5507960', '1757928634.2658156', '1746866448.17725322', '1748921702.30061347', '1754384556.8701136', '1752816463.10709971', '1754996651.13793145']"
1761976405.1105941,1761976405.1105941,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761976405.1105941.wav,"['1761976405.1105941', '1747035701.18633988', '1744106532.2429564', '1753684519.3820891', '1743397993.75734815', '1755942476.21461867']"
1761976508.1108036,1755672161.19168782,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1755672161.19168782.wav,"['1752667724.9627102', '1754049034.6425144', '1758269617.5924077', '1746525650.15658004', '1750301702.3185760', '1755672161.19168782', '1757154048.6184797', '1755755782.19865278', '1750401335.4033734', '1745147623.8277610', '1752146299.5667016', '1757491023.2096536', '1745830879.12197842', '1756092847.22321801', '1747721771.22964211', '1755333176.16500893', '1754385869.8724349', '1745039725.7716872']"
1761968507.985200,1752809283.10612336,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1752809283.10612336.wav,"['1752809283.10612336', '1745907920.12615019', '1758276975.6063763', '1761968507.985200']"
1761965939.927391,1761631383.8312462,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761631383.8312462.wav,"['1761631383.8312462', '1761791480.9982269', '1761965939.927391', '1761355853.5558008', '1761723902.9442643', '1761643288.8626509']"
1761965109.908759,1741079853.63274394,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1741079853.63274394.wav,"['1746581907.15770471', '1757918243.2429880', '1742354886.69985588', '1757060783.5427743', '1757900084.2080552', '1758872911.11248066', '1741079853.63274394', '1758178051.4997773', '1758782064.10299424', '1757575074.2789356', '1757568607.2669678', '1736152093.38611638', '1760338554.2198353', '1761037183.2445504', '1740650810.60634699', '1743840105.1022900', '1742787615.72612405', '1737018239.43903547', '1743842799.1046425']"
1761964752.899781,1757411953.1471201,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1757411953.1471201.wav,"['1757411953.1471201', '1751338436.10172140', '1756965977.4546442', '1756433911.880765', '1758103231.4448207', '1751348906.10303087', '1758866945.11111088', '1750648836.5587187', '1758704757.9684015', '1760517774.1015885', '1758615893.8848631', '1750842240.7129145', '1753179359.218876', '1759991259.20730061', '1758192698.5288113', '1750829657.6935848', '1757317413.560292', '1753857067.5075407', '1760321495.1830678', '1752133509.5462988']"
1761963315.868059,1761818127.10542554,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761818127.10542554.wav,"['1761818127.10542554', '1761637610.8474414', '1761706468.9054888', '1761963315.868059', '1761805559.10253817', '1761795452.10077312', '1761132305.3558313']"
1761962621.852742,1761038755.2482929,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761038755.2482929.wav,"['1761962621.852742', '1760409875.2811820', '1760509921.802991', '1761038755.2482929']"
1761961399.827763,1751507459.705028,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1751507459.705028.wav,"['1751507459.705028', '1760667029.2431119', '1750495986.4755297', '1761961399.827763', '1752546728.8398342', '1761186792.3811740', '1761034161.2364885']"
1761959057.783882,1760750949.3283581,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760750949.3283581.wav,"['1760750949.3283581', '1759746017.18627118', '1760775217.3758353', '1761959057.783882', '1759655064.17914666']"
1761913277.744701,1761565110.7810284,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761565110.7810284.wav,"['1761565110.7810284', '1761913277.744701', '1757490817.2091561', '1757485602.1979541']"
1761911826.733195,1761911826.733195,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761911826.733195.wav,"['1761911826.733195', '1761036336.2424037', '1760781899.3877385', '1761559335.7720840']"
